horizon,output_type_id,value,target,age_group,scenario_id,origin_date,location,output_type,model_name
1.0,68.0,773.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,66.0,669.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,85.0,313.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,9.0,916.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,3.0,1095.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,90.0,696.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,46.0,991.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,95.0,413.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,50.0,286.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,49.0,772.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,6.0,607.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,81.0,587.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,41.0,730.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,15.0,673.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,29.0,695.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,33.0,821.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,100.0,598.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
1.0,1.0,992.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,89.0,575.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,81.0,787.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,41.0,404.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,6.0,1016.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,95.0,528.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,50.0,525.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,21.0,664.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,73.0,472.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,74.0,577.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,33.0,801.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,100.0,629.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,48.0,359.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,5.0,385.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,29.0,636.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,46.0,873.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,3.0,575.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,39.0,669.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,57.0,318.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,56.0,491.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,64.0,1370.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,14.0,328.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,71.0,276.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,24.0,625.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,15.0,1020.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,70.0,376.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,12.0,599.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,82.0,331.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,11.0,749.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,91.0,788.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,94.0,439.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,42.0,581.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,65.0,512.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,54.0,767.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,13.0,1141.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,79.0,1084.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,97.0,828.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,68.0,226.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,75.0,900.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,61.0,756.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,26.0,931.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,18.0,875.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,8.0,401.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,52.0,510.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,45.0,912.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,7.0,178.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,86.0,612.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,31.0,928.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,67.0,1234.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,87.0,693.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,35.0,387.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,20.0,397.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,19.0,672.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,60.0,632.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,27.0,880.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,72.0,592.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,55.0,341.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,63.0,165.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,17.0,1349.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,98.0,203.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,23.0,774.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,77.0,497.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,83.0,584.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,43.0,544.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,62.0,464.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,69.0,306.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,58.0,704.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,32.0,450.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,25.0,322.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,78.0,548.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,38.0,229.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,84.0,349.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,99.0,722.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,36.0,136.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,93.0,761.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,44.0,396.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,76.0,507.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,53.0,148.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,59.0,768.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,37.0,633.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,10.0,752.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,92.0,674.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,28.0,492.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,49.0,549.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,80.0,1117.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,96.0,535.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,40.0,804.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,88.0,276.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,51.0,845.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,2.0,880.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,90.0,669.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,85.0,706.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,9.0,734.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,66.0,775.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,30.0,802.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,22.0,651.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,16.0,202.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,34.0,386.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,4.0,824.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,47.0,331.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
2.0,1.0,886.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,60.0,899.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,38.0,629.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,54.0,814.671,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,31.0,899.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,74.0,1015.54,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,4.0,1608.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,34.0,1201.96,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,21.0,341.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,1.0,2037.801,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,6.0,963.28,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,73.0,1306.37,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,50.0,598.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,2.0,309.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,85.0,161.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,90.0,521.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,29.0,854.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,70.0,780.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,30.0,268.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,61.0,909.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,22.0,386.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,89.0,1885.98,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,80.0,523.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,96.0,1261.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,5.0,509.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,55.0,1373.012,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,49.0,250.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,95.0,254.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,47.0,649.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,64.0,1899.12,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,56.0,817.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,41.0,413.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,97.0,463.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,16.0,801.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,92.0,698.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,28.0,327.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,40.0,863.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,98.0,1045.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,10.0,470.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,79.0,792.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,13.0,977.68,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,14.0,1309.69,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,71.0,587.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,77.0,1067.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,76.0,440.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,53.0,1015.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,37.0,735.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,59.0,464.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,12.0,210.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,82.0,622.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,24.0,486.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,15.0,319.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,36.0,1884.381,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,86.0,467.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,44.0,639.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,65.0,1383.814,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,11.0,905.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,91.0,1129.5,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,63.0,319.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,84.0,549.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,32.0,544.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,78.0,374.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,62.0,718.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,57.0,457.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,94.0,941.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,42.0,249.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,25.0,632.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,58.0,660.06,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,99.0,362.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,83.0,433.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,43.0,406.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,18.0,657.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,75.0,1011.2,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,33.0,401.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,17.0,232.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,23.0,664.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,27.0,1596.501,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,67.0,341.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,69.0,928.43,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,52.0,1026.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,26.0,1424.69,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,93.0,1863.561,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,35.0,1207.681,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,72.0,855.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,19.0,428.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,45.0,397.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,7.0,493.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,8.0,285.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,87.0,568.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,81.0,416.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,88.0,1733.611,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,51.0,408.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,46.0,776.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,9.0,580.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,68.0,501.78,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,66.0,1429.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,39.0,765.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,48.0,1284.16,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,3.0,1391.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,100.0,755.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,20.0,488.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,47.0,512.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,100.0,768.74,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,3.0,117.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,28.0,551.0,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,74.0,1519.096,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,1.0,1810.469,inc hosp,0-130,D-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
